slug,identifier,name,type,usage,frequency,dme_channel,dme_rx_frequency,dme_tx_frequency,dme_bias,vor_slaved_variation,localizer_heading,glide_slope_angle,reception_range,latitude,longitude,elevation,region,airport,airport_runway,country
be-dme-ils-wb-wbsb,BE,DME-ILS 03,DME-ILS,TERMINAL,108900,26X,1050000,987000,0.000,,,,25,4.93278,114.92028,18,WB,WBSB,03,BN
bei-dme-ils-lf-lfbd,BEI,DME-ILS 29,DME-ILS,TERMINAL,111150,48Y,1072000,1135000,0.000,,,,25,44.82522,-0.70389,214,LF,LFBD,29,FR
bf-dme-ils-en-endu,BF,DME-ILS 28,DME-ILS,TERMINAL,108700,24X,1048000,985000,0.000,,,,25,69.05224,18.56174,246,EN,ENDU,28,NO
bg-dme-ils-en-enbr,BG,DME-ILS 35,DME-ILS,TERMINAL,110500,42X,1066000,1003000,0.000,,,,25,60.28554,5.21923,161,EN,ENBR,35,NO
bg-dme-ils-lf-lfrb,BG,DME-ILS 25L,DME-ILS,TERMINAL,109900,36X,1060000,997000,0.000,,,,25,48.45172,-4.40669,367,LF,LFRB,25L,FR
bg-dme-ils-ll-llbg,BG,DME-ILS 12,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.200,,,,25,32.01181,34.86899,141,LL,LLBG,12,IL
bgi-dme-ils-fe-feff,BGI,DME-ILS 34,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,4.39092,18.52239,1257,FE,FEFF,34,CF
bh-dme-ils-lf-lfrh,BH,DME-ILS 25,DME-ILS,TERMINAL,108150,18Y,1042000,1105000,0.000,,,,25,47.76283,-3.43528,196,LF,LFRH,25,FR
bhs-dme-ils-lq-lqsa,BHS,DME-ILS 11,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0.000,,,,25,43.82942,18.32180,1706,LQ,LQSA,11,BA
bi-dme-ils-da-daub,BI,DME-ILS 31,DME-ILS,TERMINAL,110900,46X,1070000,1007000,0.000,,,,25,34.78583,5.74694,246,DA,DAUB,31,DZ
bi-dme-ils-lf-lfob,BI,DME-ILS 30,DME-ILS,TERMINAL,109950,36Y,1060000,1123000,0.000,,,,25,49.44656,2.12794,356,LF,LFOB,30,FR
bi-dme-ils-wb-wbsb,BI,DME-ILS 21,DME-ILS,TERMINAL,109700,34X,1058000,995000,0.000,,,,25,4.95639,114.93417,73,WB,WBSB,21,BN
bil-dme-ils-ek-ekbi,BIL,DME-ILS 09,DME-ILS,TERMINAL,109750,34Y,1058000,1121000,0.000,,,,25,55.74132,9.13912,237,EK,EKBI,09,DK
bil-dme-ils-he-heba,BIL,DME-ILS 32L,DME-ILS,TERMINAL,111300,50X,1074000,1011000,0.000,,,,25,30.90733,29.70372,182,HE,HEBA,32L,EG
bil-dme-ils-ol-olba,BIL,DME-ILS 17,DME-ILS,TERMINAL,109500,32X,1056000,993000,0.000,,,,25,33.83520,35.48874,89,OL,OLBA,17,LB
bj-dme-ils-da-daae,BJ,DME-ILS 26,DME-ILS,TERMINAL,110500,42X,1066000,1003000,0.000,,,,25,36.71241,5.07979,57,DA,DAAE,26,DZ
bj-dme-ils-lp-lpbj,BJ,DME-ILS 19R,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.200,,,,25,38.09161,-7.93267,620,LP,LPBJ,19R,PT
bk-dme-ils-en-enna,BK,DME-ILS 16,DME-ILS,TERMINAL,109350,30Y,1054000,1117000,0.000,,,,25,70.07225,24.97694,55,EN,ENNA,16,NO
bkn-dme-ils-eh-ehbk,BKN,DME-ILS 21,DME-ILS,TERMINAL,111550,52Y,1076000,1139000,0.000,,,,25,50.92240,5.77977,400,EH,EHBK,21,NL
bkz-dme-ils-eh-ehbk,BKZ,DME-ILS 03,DME-ILS,TERMINAL,111550,52Y,1076000,1139000,0.000,,,,25,50.92240,5.77977,400,EH,EHBK,03,NL
bl-dme-ils-en-enbl,BL,DME-ILS 07,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0.000,,,,25,61.39052,5.76019,1090,EN,ENBL,07,NO
ble-dme-ils-le-lebl,BLE,DME-ILS 07R,DME-ILS,TERMINAL,110750,44Y,1068000,1131000,0.200,,,,25,41.28244,2.07819,30,LE,LEBL,07R,ES
blt-dme-ils-le-lebl,BLT,DME-ILS 02,DME-ILS,TERMINAL,108750,24Y,1048000,1111000,0.200,,,,25,41.29039,2.08500,39,LE,LEBL,02,ES
blu-dme-ils-lf-lfsb,BLU,DME-ILS 33,DME-ILS,TERMINAL,109350,30Y,1054000,1117000,0.000,,,,25,47.59639,7.52222,880,LF,LFSB,33,FR
blw-dme-ils-le-lebl,BLW,DME-ILS 25L,DME-ILS,TERMINAL,111500,52X,1076000,1013000,0.200,,,,25,41.29014,2.10061,30,LE,LEBL,25L,ES
bn-dme-ils-ll-llbg,BN,DME-ILS 21,DME-ILS,TERMINAL,109700,34X,1058000,995000,0.200,,,,25,32.01633,34.89760,126,LL,LLBG,21,IL
bo-dme-ils-df-dfoo,BO,DME-ILS 06,DME-ILS,TERMINAL,109700,34X,1058000,995000,0.000,,,,25,11.15342,-4.34156,1575,DF,DFOO,06,BF
bo-dme-ils-en-enbo,BO,DME-ILS 07,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,67.26636,14.34133,46,EN,ENBO,07,NO
bo-dme-ils-lk-lktb,BO,DME-ILS 27,DME-ILS,TERMINAL,111500,52X,1076000,1013000,0.000,,,,25,49.14868,16.70761,785,LK,LKTB,27,CZ
bpl-dme-ils-lh-lhbp,BPL,DME-ILS 13L,DME-ILS,TERMINAL,109150,28Y,1052000,1115000,0.000,,,,25,47.44408,19.26228,499,LH,LHBP,13L,HU
bpr-dme-ils-lh-lhbp,BPR,DME-ILS 31R,DME-ILS,TERMINAL,109500,32X,1056000,993000,0.000,,,,25,47.42383,19.28986,431,LH,LHBP,31R,HU
br-dme-ils-en-enbr,BR,DME-ILS 17,DME-ILS,TERMINAL,109900,36X,1060000,997000,0.000,,,,25,60.30054,5.21358,185,EN,ENBR,17,NO
br-dme-ils-fq-fqbr,BR,DME-ILS 12,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,-19.79528,34.89889,84,FQ,FQBR,12,MZ
br-dme-ils-sa-sazs,BR,DME-ILS 29,DME-ILS,TERMINAL,109500,32X,1056000,993000,0.000,,,,25,-41.15542,-71.14919,2761,SA,SAZS,29,AR
brm-dme-ils-li-lime,BRM,DME-ILS 28,DME-ILS,TERMINAL,108700,24X,1048000,985000,0.200,,,,25,45.66664,9.72064,784,LI,LIME,28,IT
bs-dme-ils-ga-gabs,BS,DME-ILS 06,DME-ILS,TERMINAL,109500,32X,1056000,993000,0.000,,,,125,12.52936,-7.95856,1220,GA,GABS,06,ML
bsi-dme-ils-fa-fael,BSI,DME-ILS 11,DME-ILS,TERMINAL,110900,46X,1070000,1007000,0.000,,,,25,-33.03570,27.81547,427,FA,FAEL,11,ZA
bt-dme-ils-da-dabt,BT,DME-ILS 23,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0.000,,,,25,35.75737,6.32065,2700,DA,DABT,23,DZ
bt-dme-ils-en-enbs,BT,DME-ILS 21,DME-ILS,TERMINAL,111100,48X,1072000,1009000,0.000,,,,25,70.60137,29.69894,517,EN,ENBS,21,NO
btj-dme-ils-ly-lybt,BTJ,DME-ILS 12L,DME-ILS,TERMINAL,108900,26X,1050000,987000,0.000,,,,125,44.94506,20.24000,300,LY,LYBT,12L,RS
bv-dme-ils-en-enbv,BV,DME-ILS 24,DME-ILS,TERMINAL,110900,46X,1070000,1007000,0.000,,,,25,70.87343,29.05616,43,EN,ENBV,24,NO
bvb-dme-ils-eh-eham,BVB,DME-ILS 27,DME-ILS,TERMINAL,111550,52Y,1076000,1139000,0.200,,,,25,52.31974,4.79199,1,EH,EHAM,27,NL
bvc-dme-ils-lf-lfsl,BVC,DME-ILS 29,DME-ILS,TERMINAL,109950,36Y,1060000,1123000,0.000,,,,25,45.03628,1.49239,981,LF,LFSL,29,FR
bvt-dme-ils-lf-lfob,BVT,DME-ILS 12,DME-ILS,TERMINAL,111150,48Y,1072000,1135000,0.000,,,,25,49.45536,2.10769,392,LF,LFOB,12,FR
bwg-dme-ils-ed-edve,BWG,DME-ILS 26,DME-ILS,TERMINAL,111100,48X,1072000,1009000,0.000,,,,25,52.32112,10.57123,302,ED,EDVE,26,DE
byd-dme-ils-ep-epby,BYD,DME-ILS 26,DME-ILS,TERMINAL,109100,28X,1052000,989000,0.000,,,,25,53.09694,17.99214,295,EP,EPBY,26,PL
bz-dme-ils-lf-lfbz,BZ,DME-ILS 27,DME-ILS,TERMINAL,111350,50Y,1074000,1137000,0.000,,,,25,43.46761,-1.51294,223,LF,LFBZ,27,FR
ca-dme-ils-so-soca,CA,DME-ILS 08,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,4.81406,-52.37139,34,SO,SOCA,08,GF
cas-dme-ils-gm-gmmn,CAS,DME-ILS 17R,DME-ILS,TERMINAL,108300,20X,1044000,981000,0.000,,,,25,33.38011,-7.59813,689,GM,GMMN,17R,MA
cb-dme-ils-sa-saco,CB,DME-ILS 19,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.200,,,,25,-31.29914,-64.20722,1647,SA,SACO,19,AR
cda-dme-ils-zm-zmck,CDA,DME-ILS 29,DME-ILS,TERMINAL,109900,36X,1060000,997000,0.000,,,,25,47.64247,106.83875,4528,ZM,ZMCK,29,MN
cer-dme-ils-li-lipc,CER,DME-ILS 11,DME-ILS,TERMINAL,110350,40Y,1064000,1127000,0.000,,,,25,44.22928,12.29533,66,LI,LIPC,11,IT
cf-dme-ils-lf-lflc,CF,DME-ILS 26,DME-ILS,TERMINAL,111100,48X,1072000,1009000,0.000,,,,25,45.78939,3.18325,1079,LF,LFLC,26,FR
cf-dme-ils-lk-lkcv,CF,DME-ILS 31,DME-ILS,TERMINAL,111750,54Y,1078000,1141000,0.000,,,,25,49.93260,15.38962,843,LK,LKCV,31,CZ
cfb-dme-ils-es-escf,CFB,DME-ILS 19,DME-ILS,TERMINAL,110100,38X,1062000,999000,0.000,,,,25,58.40317,15.52444,311,ES,ESCF,19,SE
cfe-dme-ils-es-escf,CFE,DME-ILS 01,DME-ILS,TERMINAL,108350,20Y,1044000,1107000,0.000,,,,25,58.38878,15.51922,272,ES,ESCF,01,SE
cge-dme-ils-lf-lfpg,CGE,DME-ILS 09R,DME-ILS,TERMINAL,110100,38X,1062000,999000,0.000,,,,25,49.02208,2.51739,393,LF,LFPG,09R,FR
cgw-dme-ils-lf-lfpg,CGW,DME-ILS 27L,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0.000,,,,25,49.02419,2.55731,405,LF,LFPG,27L,FR
ch-dme-ils-ek-ekch,CH,DME-ILS 04L,DME-ILS,TERMINAL,110500,42X,1066000,1003000,0.000,,,,25,55.59326,12.60829,54,EK,EKCH,04L,DK
cim-dme-ils-ek-eksb,CIM,DME-ILS 32,DME-ILS,TERMINAL,111150,48Y,1072000,1135000,0.000,,,,25,54.95816,9.79862,19,EK,EKSB,32,DK
ck-dme-ils-lk-lkpo,CK,DME-ILS 06,DME-ILS,TERMINAL,110150,38Y,1062000,1125000,0.000,,,,25,49.42346,17.39207,722,LK,LKPO,06,CZ
ckl-dme-ils-lj-ljce,CKL,DME-ILS 09,DME-ILS,TERMINAL,111100,48X,1072000,1009000,0.000,,,,25,45.90082,15.51453,522,LJ,LJCE,09,SI
cky-dme-ils-gu-gucy,CKY,DME-ILS 06,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,9.56965,-13.62218,68,GU,GUCY,06,GN
cli-dme-ils-lf-lfkc,CLI,DME-ILS 18,DME-ILS,TERMINAL,109500,32X,1056000,993000,1.200,,,,25,42.51814,8.79303,235,LF,LFKC,18,FR
cm-dme-ils-es-escm,CM,DME-ILS 21,DME-ILS,TERMINAL,109100,28X,1052000,989000,0.000,,,,25,59.90450,17.60058,83,ES,ESCM,21,SE
cmd-dme-ils-lf-lfmd,CMD,DME-ILS 35,DME-ILS,TERMINAL,110350,40Y,1064000,1127000,0.000,,,,25,43.55675,6.95006,28,LF,LFMD,35,FR
cn-dme-ils-db-dbbb,CN,DME-ILS 24,DME-ILS,TERMINAL,109500,32X,1056000,993000,0.000,,,,125,6.36292,2.39023,74,DB,DBBB,24,BJ
cn-dme-ils-en-encn,CN,DME-ILS 03,DME-ILS,TERMINAL,110350,40Y,1064000,1127000,0.000,,,,25,58.19868,8.08014,68,EN,ENCN,03,NO
cn-dme-ils-lf-lfrk,CN,DME-ILS 31,DME-ILS,TERMINAL,110950,46Y,1070000,1133000,0.000,,,,25,49.17333,-0.44711,255,LF,LFRK,31,FR
cn-dme-ils-lz-lzpp,CN,DME-ILS 01,DME-ILS,TERMINAL,109300,30X,1054000,991000,0.000,,,,25,48.61864,17.82783,561,LZ,LZPP,01,SK
cnt-dme-ils-da-dabc,CNT,DME-ILS 34,DME-ILS,TERMINAL,108300,20X,1044000,981000,0.000,,,,25,36.26482,6.62021,2316,DA,DABC,34,DZ
cr-dme-ils-sa-savc,CR,DME-ILS 25,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,-45.78211,-67.45192,151,SA,SAVC,25,AR
ct-dme-ils-da-dabc,CT,DME-ILS 31,DME-ILS,TERMINAL,109300,30X,1054000,991000,0.000,,,,25,36.27204,6.63143,2316,DA,DABC,31,DZ
cti-dme-ils-fa-fact,CTI,DME-ILS 01,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,-33.98433,18.60950,144,FA,FACT,01,ZA
ctn-dme-ils-li-licc,CTN,DME-ILS 08,DME-ILS,TERMINAL,109900,36X,1060000,997000,0.200,,,,25,37.46456,15.05839,43,LI,LICC,08,IT
cvd-dme-ils-lf-lfok,CVD,DME-ILS 10,DME-ILS,TERMINAL,111300,50X,1074000,1011000,0.000,,,,25,48.77758,4.16331,579,LF,LFOK,10,FR
cvl-dme-ils-lf-lfok,CVL,DME-ILS 28,DME-ILS,TERMINAL,109550,32Y,1056000,1119000,0.000,,,,25,48.77225,4.20383,604,LF,LFOK,28,FR
cvn-dme-ils-lf-lfpt,CVN,DME-ILS 05,DME-ILS,TERMINAL,110950,46Y,1070000,1133000,0.000,,,,25,49.09019,2.02856,377,LF,LFPT,05,FR
cx-dme-ils-lf-lflx,CX,DME-ILS 21,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,46.87292,1.74269,577,LF,LFLX,21,FR
cy-dme-ils-lf-lflb,CY,DME-ILS 18,DME-ILS,TERMINAL,109500,32X,1056000,993000,0.000,,,,25,45.64333,5.87786,807,LF,LFLB,18,FR
dad-dme-ils-vv-vvdn,DAD,DME-ILS 35L,DME-ILS,TERMINAL,110500,42X,1066000,1003000,0.000,,,,25,16.03299,108.20097,24,VV,VVDN,35L,VN
daml-dme-ils-os-osdi,DAML,DME-ILS 05R,DME-ILS,TERMINAL,111100,48X,1072000,1009000,0.000,,,,25,33.38587,36.49922,2020,OS,OSDI,05R,SY
db-dme-ils-es-esta,DB,DME-ILS 14,DME-ILS,TERMINAL,111300,50X,1074000,1011000,0.000,,,,25,56.29656,12.84925,82,ES,ESTA,14,SE
dcn-dme-ils-lh-lhdc,DCN,DME-ILS 04R,DME-ILS,TERMINAL,110100,38X,1062000,999000,0.000,,,,25,47.48406,21.60517,387,LH,LHDC,04R,HU
df-dme-ils-es-esdf,DF,DME-ILS 19,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0.000,,,,25,56.27403,15.26544,207,ES,ESDF,19,SE
dha-dme-ils-vg-vghs,DHA,DME-ILS 32,DME-ILS,TERMINAL,108500,22X,1046000,983000,0.000,,,,40,23.83461,90.40632,50,VG,VGHS,32,BD
dj-dme-ils-da-daaj,DJ,DME-ILS 12,DME-ILS,TERMINAL,109900,36X,1060000,997000,0.000,,,,25,24.29177,9.45597,3199,DA,DAAJ,12,DZ
dj-dme-ils-hd-hdam,DJ,DME-ILS 27,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,11.54611,43.16861,50,HD,HDAM,27,DJ
dkl-dme-ils-gm-gmmh,DKL,DME-ILS 03,DME-ILS,TERMINAL,109100,28X,1052000,989000,0.000,,,,25,23.70897,-15.93769,82,GM,GMMH,03,EH
dky-dme-ils-eh-ehkd,DKY,DME-ILS 21,DME-ILS,TERMINAL,108900,26X,1050000,987000,0.000,,,,25,52.92463,4.77983,1,EH,EHKD,21,NL
dl-dme-ils-fk-fkkd,DL,DME-ILS 30,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,4.00058,9.72782,33,FK,FKKD,30,CM
dl-dme-ils-ht-htda,DL,DME-ILS 05,DME-ILS,TERMINAL,110500,42X,1066000,1003000,0.200,,,,25,-6.88162,39.20104,182,HT,HTDA,05,TZ
dns-dme-ils-eh-ehdl,DNS,DME-ILS 20,DME-ILS,TERMINAL,108700,24X,1048000,985000,0.000,,,,25,52.06748,5.87425,201,EH,EHDL,20,NL
do-dme-ils-lf-lfgj,DO,DME-ILS 05,DME-ILS,TERMINAL,109350,30Y,1054000,1117000,0.000,,,,25,47.03381,5.41950,673,LF,LFGJ,05,FR
do-dme-ils-sa-same,DO,DME-ILS 36,DME-ILS,TERMINAL,109900,36X,1060000,997000,0.000,,,,25,-32.84169,-68.79172,2346,SA,SAME,36,AR
dsb-dme-ils-ed-eddr,DSB,DME-ILS 27,DME-ILS,TERMINAL,111100,48X,1072000,1009000,0.000,,,,25,49.21363,7.11776,1087,ED,EDDR,27,DE
dse-dme-ils-lf-lfpg,DSE,DME-ILS 08R,DME-ILS,TERMINAL,108550,22Y,1046000,1109000,0.000,,,,25,48.99194,2.57006,357,LF,LFPG,08R,FR
dsu-dme-ils-lf-lfpg,DSU,DME-ILS 26L,DME-ILS,TERMINAL,108350,20Y,1044000,1107000,0.000,,,,25,48.99344,2.59831,337,LF,LFPG,26L,FR
du-dme-ils-en-endu,DU,DME-ILS 10,DME-ILS,TERMINAL,110300,40X,1064000,1001000,0.000,,,,25,69.05087,18.57633,233,EN,ENDU,10,NO
dv-dme-ils-lf-lfrg,DV,DME-ILS 30,DME-ILS,TERMINAL,111550,52Y,1076000,1139000,0.000,,,,25,49.36392,0.16208,466,LF,LFRG,30,FR
ebi-dme-ils-dt-dtnh,EBI,DME-ILS 27,DME-ILS,TERMINAL,108100,18X,1042000,979000,0.000,,,,25,36.07453,10.45344,21,DT,DTNH,27,TN
ec-dme-ils-sa-sawc,EC,DME-ILS 25,DME-ILS,TERMINAL,108900,26X,1050000,987000,0.100,,,,25,-50.28055,-72.03940,669,SA,SAWC,25,AR
eho-dme-ils-eh-eheh,EHO,DME-ILS 21,DME-ILS,TERMINAL,109750,34Y,1058000,1121000,0.000,,,,25,51.45619,5.38377,100,EH,EHEH,21,NL
ehz-dme-ils-eh-eheh,EHZ,DME-ILS 03,DME-ILS,TERMINAL,109750,34Y,1058000,1121000,0.000,,,,25,51.44283,5.36843,100,EH,EHEH,03,NL
el-dme-ils-hu-huen,EL,DME-ILS 17,DME-ILS,TERMINAL,110700,44X,1068000,1005000,0.000,,,,25,0.05265,32.43552,3784,HU,HUEN,17,UG
eli-dme-ils-fa-fael,ELI,DME-ILS 29,DME-ILS,TERMINAL,109900,36X,1060000,997000,0.000,,,,25,-33.03405,27.82933,391,FA,FAEL,29,ZA
ell-dme-ils-hk-hkel,ELL,DME-ILS 08,DME-ILS,TERMINAL,110500,42X,1066000,1003000,0.000,,,,25,0.40022,35.22385,6800,HK,HKEL,08,KE
en-dme-ils-lf-lfck,EN,DME-ILS 14,DME-ILS,TERMINAL,111350,50Y,1074000,1137000,0.000,,,,25,43.56061,2.28625,755,LF,LFCK,14,FR
ent-dme-ils-lf-lfst,ENT,DME-ILS 05,DME-ILS,TERMINAL,108550,22Y,1046000,1109000,0.000,,,,25,48.53172,7.62006,516,LF,LFST,05,FR
eo-dme-ils-da-dauo,EO,DME-ILS 13,DME-ILS,TERMINAL,108300,20X,1044000,981000,0.000,,,,25,33.52491,6.76370,249,DA,DAUO,13,DZ
err-dme-ils-gm-gmfk,ERR,DME-ILS 31,DME-ILS,TERMINAL,109300,30X,1054000,991000,0.000,,,,25,31.94014,-4.38997,3428,GM,GMFK,31,MA
es-dme-ils-ek-ekeb,ES,DME-ILS 26,DME-ILS,TERMINAL,110150,38Y,1062000,1125000,0.000,,,,25,55.52860,8.56821,97,EK,EKEB,26,DK
es-dme-ils-sa-save,ES,DME-ILS 23,DME-ILS,TERMINAL,109700,34X,1058000,995000,0.000,,,,25,-42.90028,-71.12556,2582,SA,SAVE,23,AR
esa-dme-ils-es-essa,ESA,DME-ILS 26,DME-ILS,TERMINAL,110100,38X,1062000,999000,0.000,,,,25,59.66425,17.97247,159,ES,ESSA,26,SE
et-dme-ils-ef-efet,ET,DME-ILS 21,DME-ILS,TERMINAL,111300,50X,1074000,1011000,0.000,,,,25,68.36841,23.43166,1060,EF,EFET,21,FI
